SKU,Name,Brand,RegularPrice,SalePrice,Size,Categories,Images,Gallery,Description,Link
2819043,RESERVE - Whipped Cherry Eau de Parfum Travel Spray,CLEAN RESERVE,"$3,200 ",,0.34 oz / 10 mL eau de parfum spray,N?,"https://www.sephora.com/productimages/sku/s2819043-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2819043-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/sku/s2819043-av-4-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2819043-av-4-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2819043-av-3-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2819043-av-3-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2819043-av-01-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2819043-av-01-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2819043-av-04-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2819043-av-04-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2819043-av-05-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2819043-av-05-zoom.jpg?imwidth=96 2x","<p><strong>Nhóm h??ng:</strong> ?m áp &amp; Cay n?ng</p><p><br></p><p><strong>Lo?i mùi h??ng:</strong> ?m áp &amp; Ng?t ngào Gourmands</p><p><br></p><p><strong>H??ng chính:</strong> Anh ?ào d?i, Hoa h?nh nhân, Kem vani</p><p><br></p><p><strong>Mô t? h??ng th?m:</strong> Th?m ngon và h?p d?n, lo?i n??c hoa này ""nói chuy?n ng?t ngào"" v?i s? k?t h?p h?p d?n c?a anh ?ào d?i, d?a và n??c d?a. M?t bó hoa mimosa và hoa h?nh nhân làm say ??m trái tim và khi?n b?n say ??m v?i món tráng mi?ng xa hoa g?m praline, kem vani và m?t qu? anh ?ào ? trên cùng.</p><p><br></p><p><strong>V? chai:</strong> CLEAN RESERVE là b? s?u t?p t? nông tr?i ??n n??c hoa ???c ch? tác b?ng các thành ph?n có ngu?n g?c b?n v?ng và bao bì thân thi?n v?i môi tr??ng.</p><p><br></p><p><strong>V? n??c hoa:</strong> CLEAN RESERVE ?ã quy?t ??nh h?p tác v?i m?t công ty cung c?p g? tuy?t tùng b?n v?ng và tái ch? t? Hoa K? ?? h? tr? nông dân ??a ph??ng và c?ng ??ng c?a h?.</p><p><br></p><p><strong>S?ch</strong></p><p>Cam k?t c?a chúng tôi trong vi?c cung c?p các công th?c v??t ra ngoài các tiêu chu?n theo quy ??nh ?? tránh các thành ph?n gây tranh cãi mà không ?nh h??ng ??n hi?u qu?.</p>",https://www.sephora.com/product/reserve-whipped-cherry-eau-de-parfum-travel-spray-P514503?skuId=2819043&amp;icid2=products grid:p514503:product
2819050,Whipped Cherry Eau de Parfum,CLEAN RESERVE,"$11,000 ",,3.4 oz / 100 mL eau de parfum spray,N?,"https://www.sephora.com/productimages/sku/s2819050-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2819050-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/sku/s2819050-av-4-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2819050-av-4-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2819050-av-3-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2819050-av-3-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2819050-av-01-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2819050-av-01-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2819050-av-04-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2819050-av-04-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2819050-av-05-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2819050-av-05-zoom.jpg?imwidth=96 2x","<p><strong>Nhóm h??ng:</strong> ?m áp &amp; Cay n?ng</p><p><br></p><p><strong>Lo?i mùi h??ng:</strong> ?m áp &amp; Ng?t ngào Gourmands</p><p><br></p><p><strong>H??ng chính:</strong> Anh ?ào d?i, Hoa h?nh nhân, Kem vani</p><p><br></p><p><strong>Mô t? h??ng th?m:</strong> Th?m ngon và h?p d?n, lo?i n??c hoa này ""nói chuy?n ng?t ngào"" v?i s? k?t h?p h?p d?n c?a anh ?ào d?i, d?a và n??c d?a. M?t bó hoa mimosa và hoa h?nh nhân làm say ??m trái tim và khi?n b?n say ??m v?i món tráng mi?ng xa hoa g?m praline, kem vani và m?t qu? anh ?ào ? trên cùng.</p><p><br></p><p><strong>V? chai:</strong> CLEAN RESERVE là b? s?u t?p t? nông tr?i ??n n??c hoa ???c ch? tác b?ng các thành ph?n có ngu?n g?c b?n v?ng và bao bì thân thi?n v?i môi tr??ng.</p><p><br></p><p><strong>V? n??c hoa:</strong> CLEAN RESERVE ?ã quy?t ??nh h?p tác v?i m?t công ty cung c?p g? tuy?t tùng b?n v?ng và tái ch? t? Hoa K? ?? h? tr? nông dân ??a ph??ng và c?ng ??ng c?a h?.</p><p><br></p><p><strong>S?ch</strong></p><p>Cam k?t c?a chúng tôi trong vi?c cung c?p các công th?c v??t ra ngoài các tiêu chu?n theo quy ??nh ?? tránh các thành ph?n gây tranh cãi mà không ?nh h??ng ??n hi?u qu?.</p>",https://www.sephora.com/product/whipped-cherry-eau-de-parfum-P514487?skuId=2819050&amp;icid2=products grid:p514487:product
2819274,Glossier You Doux Eau de Parfum,Glossier,"$7,800 ",,1.7 oz / 50 ml eau de parfum spray,N?,"https://www.sephora.com/productimages/sku/s2819274-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2819274-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/sku/s2819274-av-01-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2819274-av-01-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2819274-av-02-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2819274-av-02-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2819274-av-03-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2819274-av-03-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2819274-av-04-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2819274-av-04-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2819274-av-05-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2819274-av-05-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2819274-av-06-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2819274-av-06-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2819274-av-07-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2819274-av-07-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b> H??ng ??t & H??ng g?<br><br><b>Lo?i mùi h??ng:</b> H??ng g? ?m<br><br><b>Ghi chú chính:</b> Hoa violet ng?t, Palo Santo, Ambrox<br><br><b>Mô t? mùi h??ng:</b> Glossier You Doux là m?t lo?i n??c hoa g? m?m m?i, t?ng c??ng h??ng th?m cho da, m? ??u b?ng hoa violet ng?t ngào, ti?p theo là s? pha tr?n quý giá c?a g? palo santo, nh? h??ng và m?c d??c khói—???c t?ng c??ng b?i h??ng n?n ?m áp, x? h??ng do ambrox d?n d?t.<br><br><b>V? chai:</b> Chai là m?t tác ph?m ngh? thu?t theo ?úng ngh?a c?a nó. Nó ???c ch? tác t?i Glossier; nó có d?u vân tay th?c s? c?a nhà thi?t k?. Vì v?y, gi?ng nh? mùi h??ng, chai Glossier You Doux v?n ch?a hoàn thi?n. Nó c?n b?n c?m ?? hoàn thi?n. <br><br><b>V? h??ng th?m:</b> Impressions of You không ph?i là mùi h??ng b?n dùng ?? tr? thành ng??i khác. Thay vào ?ó, chúng là ch?t t?ng c??ng mùi h??ng trên da, ngh?a là chúng có mùi h?i khác nhau trên m?i ng??i. V?i h??ng c? b?n ?m áp, x? h??ng và ambrette bám sát vào da, chúng ?? l?i ?n t??ng ??c ?áo c?a b?n.",https://www.sephora.com/product/glossier-you-doux-eau-de-parfum-P513594?skuId=2819274&amp;icid2=products grid:p513594:product
2819282,Glossier You Rêve Eau de Parfum,Glossier,"$7,800 ",,1.7 oz / 50 ml eau de parfum spray,N?,"https://www.sephora.com/productimages/sku/s2819282-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2819282-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/sku/s2819282-av-01-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2819282-av-01-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2819282-av-02-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2819282-av-02-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2819282-av-03-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2819282-av-03-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2819282-av-04-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2819282-av-04-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2819282-av-05-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2819282-av-05-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2819282-av-06-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2819282-av-06-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2819282-av-07-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2819282-av-07-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b> ?m áp &amp; Cay n?ng<br><br><b>Lo?i mùi h??ng:</b> ?m áp &amp; Ng?t ngào Gourmands<br><br><b>Ghi chú chính:</b> Kem b?, B? m?n, Ambrox<br><br><b>Mô t? h??ng th?m:</b> Glossier You Rêve là m?t lo?i gourmand t??i mát, ng?t ngào m? ??u b?ng kem b? béo ng?y, ti?p theo là h??ng gi?a gây nghi?n c?a b? m?n, h?nh nhân rang, diên v? và g? ?àn h??ng tr?ng kem—???c t?ng c??ng b?i h??ng n?n ?m áp, x? h??ng ???c thúc ??y b?i ambrox.<br><br><b>V? chai:</b> Chai là m?t tác ph?m ngh? thu?t theo ?úng ngh?a c?a nó. Nó ???c ch? tác t?i Glossier; nó có d?u vân tay th?c s? c?a nhà thi?t k?. Vì v?y, gi?ng nh? mùi h??ng, chai Glossier You Rêve v?n ch?a hoàn thi?n. Nó c?n b?n gi? nó ?? hoàn thi?n nó.<br><br><b>V? h??ng th?m:</b> Impressions of You không ph?i là mùi h??ng b?n dùng ?? tr? thành ng??i khác. Thay vào ?ó, chúng là ch?t t?ng c??ng mùi h??ng trên da, ngh?a là chúng có mùi h?i khác nhau trên m?i ng??i. V?i h??ng c? b?n ?m áp, x? h??ng và ambrette bám sát vào da, chúng ?? l?i ?n t??ng ??c ?áo c?a b?n.",https://www.sephora.com/product/glossier-you-reve-eau-de-parfum-P513616?skuId=2819282&amp;icid2=products grid:p513616:product
2821726,The One For Nam Eau de Toilette Travel Spray,Dolce&Gabbana,"$3,100 ",,0.33 oz / 10 mL eau de toilette spray,N?,"https://www.sephora.com/productimages/sku/s2821726-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2821726-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/product/p514009-av-01-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/product/p514009-av-01-zoom.jpg?imwidth=96 2x","<p><strong>Nhóm h??ng:</strong> ?m áp &amp; Cay</p><p><br></p><p><strong>Lo?i mùi h??ng:</strong> H??ng g?</p><p><br></p><p><strong>Ghi chú chính:</strong> B?ch ??u kh?u, G? tuy?t tùng, G?ng, Thu?c lá</p><p><br></p><p><strong>Mô t? mùi h??ng:</strong> Thanh l?ch và g?i c?m, lo?i n??c hoa này v?a hi?n ??i v?a ??c ?áo v??t th?i gian. H??ng th?m ph?n ánh hoàn h?o hình ?nh ng??i ?àn ông DOLCE&amp;GABBANA: Lôi cu?n, quy?n r? và tinh t?, anh ?y thích ch?m sóc b?n thân. H??ng th?m cay n?ng có h??ng ??u t??i mát c?a b??i, rau mùi và húng qu?; h??ng gi?a ?m áp c?a b?ch ??u kh?u và g?ng; và h??ng cu?i nam tính sâu l?ng c?a thu?c lá, h? phách và g? tuy?t tùng.</p>",https://www.sephora.com/product/dolce-gabbana-the-one-for-Nam-eau-de-toilette-travel-spray-P514009?skuId=2821726&amp;icid2=products grid:p514009:product
2822005,Day Dreams Eau de Parfum,Montale,"$18,000 ",,3.4 oz / 100 ml eau de parfum spray,N?,"https://www.sephora.com/productimages/sku/s2822005-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2822005-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/sku/s2822005-av-2-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2822005-av-2-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2822005-av-4-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2822005-av-4-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2822005-av-3-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2822005-av-3-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2822005-av-5-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2822005-av-5-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2822005-av-6-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2822005-av-6-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2822005-av-7-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2822005-av-7-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b> T??i mát<br><br><b>Lo?i mùi h??ng:</b> Hoa t??i mát<br><br><b>Ghi chú chính:</b> Quýt, Hoa cam, Vani<br><br><b>Mô t? h??ng th?m:</b> Day Dreams g?i lên nh?ng ?êm hè ?m áp ? Hy L?p, n?i ánh sáng ban ngày vô t?n và các b?a ti?c kéo dài su?t ?êm. Hoa cam, hoa nhài và hoa tiare hòa quy?n, trong khi g? ?àn h??ng khiêu v? v?i h??ng vani, h? phách và d?a quy?n r?.<br><br><b>V? chai:</b> Nh?ng chai nhôm nhi?u màu ??c ?áo, mang tính bi?u t??ng c?a Montale Paris v?a th?i trang v?a ti?n d?ng. ???c trang trí b?ng các chi ti?t vàng trang trí công phu, m?i chai là m?t tác ph?m ngh? thu?t. ???c l?a ch?n có ch? ?ích, nhôm gi? cho n??c hoa c?a b?n không b? ?nh h??ng b?i các y?u t? ánh sáng và nhi?t.<br><br><b>V? mùi h??ng:</b> N??c hoa Montale Paris k?t h?p thi?t k? ph??ng Tây v?i các thành ph?n ph??ng ?ông ???c l?a ch?n chú tr?ng ??n ?? b?n và hi?u qu?. Gi?ng nh? m?t k? ngh? sang tr?ng ? ??a Trung H?i, Day Dreams mang ??n nh?ng gì tinh túy nh?t c?a h??ng trái cây và hoa.",https://www.sephora.com/product/day-dreams-eau-de-parfum-P513038?skuId=2822005&amp;icid2=products grid:p513038:product
2822039,Lucky Candy Eau de Parfum,Montale,"$18,000 ",,3.4 oz / 100 ml eau de parfum spray,N?,"https://www.sephora.com/productimages/sku/s2822039-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2822039-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/sku/s2822039-av-2-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2822039-av-2-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2822039-av-4-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2822039-av-4-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2822039-av-3-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2822039-av-3-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2822039-av-5-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2822039-av-5-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2822039-av-6-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2822039-av-6-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b> ?m áp &amp; Cay n?ng<br><br><b>Lo?i mùi h??ng:</b> ?m áp &amp; Ng?t ngào Gourmands<br><br><b>Ghi chú chính:</b> H?t d?a, K?o d?o, Vani<br><br><b>Mô t? h??ng th?m:</b> M?t ni?m vui ng?t ngào g?i lên tình c?m yêu thích nh?ng kho?nh kh?c ng?t ngào nh?t trong cu?c s?ng, lo?i n??c hoa này m? ra nh? m?t b?t ng? ng?t ngào. V?i m?i l?n x?t, b?n s? ???c ??a ??n m?t vùng ??t k? ?o c?a vani, k?o d?o, kem d?a, caramel, hoa tr?ng, h? phách và x? h??ng m?n màng. B?n th?t may m?n.<br><br><b>V? chai:</b> Nh?ng chai nhôm nhi?u màu ??c ?áo, mang tính bi?u t??ng c?a Montale Paris v?a th?i trang v?a ti?n d?ng. ???c trang trí b?ng các chi ti?t vàng trang trí công phu, m?i chai là m?t tác ph?m ngh? thu?t. ???c l?a ch?n có ch? ?ích, nhôm gi? cho n??c hoa c?a b?n không b? ?nh h??ng b?i các y?u t? ánh sáng và nhi?t.<br><br><b>V? h??ng th?m:</b> N??c hoa Montale Paris k?t h?p thi?t k? ph??ng Tây v?i các thành ph?n ph??ng ?ông ???c l?a ch?n v?i s? chú ý ??n ?? b?n và hi?u su?t. Trong Lucky Candy, h??ng vani thoang tho?ng x? h??ng hòa quy?n v?i kem d?a và k?o d?o, ti?p theo là làn sóng h??ng h? phách, hoa s? và k?o b? c?ng ng?t ngào.",https://www.sephora.com/product/lucky-candy-eau-de-parfum-P513031?skuId=2822039&amp;icid2=products grid:p513031:product
2822500,The Only One Eau de Parfum,Dolce&Gabbana,"$14,800 ",,3.3 oz / 100 ml eau de parfum spray,N?,"https://www.sephora.com/productimages/sku/s2822500-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2822500-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/sku/s2822500-av-2-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2822500-av-2-zoom.jpg?imwidth=96 2x","<div style="" border-box; border-width: 0px; border-style: solid; border-color: currentcolor; margin: 0px; padding: 0px; background-color: rgb(255, 255, 255); color: rgb(0, 0, 0); font-style: normal; font-variant-ligatures: normal; font-variant-caps: normal; font-variant-numeric: legacy; font-variant-east-asian: legacy; font-variant-alternates: legacy; font-variant-position: legacy; font-weight: 400; font-stretch: legacy; font-size: 14px; line-height: legacy; font-family: &quot;helvetica neue&quot;, helvetica, arial, sans-serif; font-optical-sizing: legacy; font-size-adjust: legacy; font-kerning: legacy; font-feature-settings: legacy; font-variation-settings: k? th?a; text-transform: không có; letter-spacing: bình th??ng; text-align: b?t ??u; text-decoration: không có; align-items: bình th??ng; min-width: 0px; kho?ng cách: 8px; display: l??i; orphans: 2; text-indent: 0px; widows: 2; word-spacing: 0px; -webkit-text-stroke-width: 0px; white-space: bình th??ng;""><div style="" border-box; border-width: 0px; border-style: solid; border-color: currentcolor; margin: -0.6em 32px 0px -0.2em; padding: 0px; background-color: trong su?t; color: k? th?a; font: k? th?a; text-transform: k? th?a; letter-spacing: k? th?a; text-align: k? th?a; text-decoration: không có; align-items: bình th??ng; min-width: 0px; flex-wrap: wrap; display: flex;""><br>",https://www.sephora.com/product/dolce-gabbana-the-only-one-eau-de-parfum-P513617?skuId=2822500&amp;icid2=products grid:p513617:product
2822559,Soft Spot Eau De Parfum Travel Spray,PHLUR,"$2,900 ",,0.32 oz / 9.5 mL eau de parfum spray,N?,"https://www.sephora.com/productimages/sku/s2822559-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2822559-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/sku/s2822559-av-01-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2822559-av-01-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2822559-av-03-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2822559-av-03-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2822559-av-05-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2822559-av-05-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2822559-av-06-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2822559-av-06-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2822559-av-8-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2822559-av-8-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2822559-av-07-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2822559-av-07-zoom.jpg?imwidth=96 2x","<b>Nhóm h??ng:</b> Hoa<br><br><b>Lo?i mùi h??ng:</b> Hoa ?m áp<br><br><b>Ghi chú chính:</b> Vani, Hoa lan, G? ?àn h??ng, X? h??ng<br><br><b>Mô t? mùi h??ng:</b> Soft Spot là m?t lo?i n??c hoa quy?n r?, ôm sát vào da, n?m b?t ???c b?n ch?t c?a ham mu?n b?ng s? vu?t ve quy?n r?. H??ng cam quýt nh? nhàng và hoa n??c n? r? thành m?t t?m màn h? phách r?c r? và x? h??ng nhung m?n, bao trùm b?n trong m?t hào quang không th? c??ng l?i.<br><br><b>V? mùi h??ng:</b> ""Soft Spot là s? k?t h?p b?t ng? gi?a s? m?m m?i và s?c m?nh. Khi b?n s? d?ng, nó th?c s? tr? thành m?t v?i b?n."" —Honorine Blanc, Nhà pha ch? n??c hoa Soft Spot",https://www.sephora.com/product/phlur-soft-spot-eau-de-parfum-travel-spray-P514178?skuId=2822559&amp;icid2=products grid:p514178:product
2824027,Aura Eau de Parfum,DedCool,"$9,000 ",,1.7 oz / 50 ml eau de parfum spray,N?,"https://www.sephora.com/productimages/sku/s2824027-main-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2824027-main-zoom.jpg?imwidth=96 2x","https://www.sephora.com/productimages/sku/s2824027-av-02-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2824027-av-02-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2824027-av-03-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2824027-av-03-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2824027-av-04-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2824027-av-04-zoom.jpg?imwidth=96 2x,https://www.sephora.com/productimages/sku/s2824027-av-06-zoom.jpg?imwidth=48 1x, https://www.sephora.com/productimages/sku/s2824027-av-06-zoom.jpg?imwidth=96 2x","<p><strong>Nhóm h??ng:</strong> T??i mát</p><p><br></p><p><strong>Lo?i mùi h??ng:</strong> Hoa t??i mát</p><p><br></p><p><strong>Ghi chú chính:</strong> Lê, Tuy?t tùng, Caramel</p><p><br></p><p><strong>Mô t? mùi h??ng:</strong> Aura là m?t lo?i n??c hoa h??ng hoa trái cây, s?ch s?, tinh khi?t, l?u gi? ???c tinh túy c?a nh?ng v??n cây ?n qu? ng?p tràn ánh n?ng. H??ng ??u c?a chanh, lê và hoa sen bi?n nh??ng ch? cho h??ng gi?a c?a hoa nhài và ho?c h??ng, ???c làm n?n b?i tuy?t tùng. H??ng th?m l?ng ??ng trong l?p n?n x? h??ng, caramel và vani, ?? l?i ?n t??ng lâu dài.</p><p><br></p><p><strong>V? mùi h??ng:&nbsp;</strong>Mùi h??ng ng?t ngào và r?ng r? này ???c thi?t k? ?? l?u gi? c?m giác nh? ?ang ??ng trong m?t ?c ??o ??y hoa qu?.</p><p><br></p><p><strong>S?ch s? &amp; Planet Aware</strong></p><p>Quy trình tuy?n ch?n ??y tham v?ng c?a chúng tôi v? s?n ph?m làm ??p không ch?a thành ph?n gây tranh cãi t? các th??ng hi?u cam k?t th?c hi?n các cam k?t có ý ngh?a v? môi tr??ng, bao g?m thành ph?n và ngu?n cung ?ng b?n v?ng, bao bì, cam k?t c?a công ty và tính minh b?ch v?i ng??i tiêu dùng.</p>",https://www.sephora.com/product/dedcool-aura-eau-de-parfum-P513634?skuId=2824027&amp;icid2=products grid:p513634:product
